,RunId,iteration,Step,meanIS,stdIS,meanCancer,stdCancer,CancerCells,CellsNK,CellsM1,CellsM2,CellsN1,CellsN2,AntiCancer,ProCancer,HAntiCancer,HProCancer,HTME,TumorGrowthRate
39,0,0,39,0.4,0.05,0.6,0.05,71,20,0,0,8,0,117,71,-153.72,1736.6600000000003,1582.9400000000003,0.013278565317215388
40,0,0,40,0.4,0.05,0.6,0.05,74,19,0,0,7,0,115,74,-156.16,1638.68,1482.52,0.011298050901617042
41,0,0,41,0.4,0.05,0.6,0.05,77,15,0,0,7,0,111,77,-136.64,1650.2,1513.56,0.009502663596515836
42,0,0,42,0.4,0.05,0.6,0.05,80,14,0,0,7,0,111,80,-136.64,1691.69,1555.0500000000002,0.007900901333085828
43,0,0,43,0.4,0.05,0.6,0.05,83,14,0,0,9,0,111,83,-136.64,1739.9999999999998,1603.3599999999997,0.006493777092042261
44,0,0,44,0.4,0.05,0.6,0.05,86,14,0,0,9,0,111,86,-153.71999999999997,1755.45,1601.73,0.005276033815975571
45,0,0,45,0.4,0.05,0.6,0.05,86,15,0,0,9,0,112,86,-153.71999999999997,1828.3600000000001,1674.64,0.004237475685814305
46,0,0,46,0.4,0.05,0.6,0.05,89,13,0,0,7,0,108,89,-153.71999999999997,1828.3600000000001,1674.64,0.003364312454617257
47,0,0,47,0.4,0.05,0.6,0.05,92,10,0,0,7,0,104,92,-119.55999999999999,1753.3,1633.74,0.002640431362644017
48,0,0,48,0.4,0.05,0.6,0.05,91,9,0,0,8,0,103,91,-111.02,1692.8,1581.78,0.002048532682175358
49,0,0,49,0.4,0.05,0.6,0.05,91,9,0,0,8,0,103,91,-117.12,1637.0900000000001,1519.9700000000003,0.0015710874762945091
50,0,0,50,0.4,0.05,0.6,0.05,94,8,0,0,8,0,102,94,-117.12,1637.0900000000001,1519.9700000000003,0.00119109744097884
51,0,0,51,0.4,0.05,0.6,0.05,94,6,0,0,8,0,100,94,-117.12,1680.72,1563.6,0.0008926550610933625
52,0,0,52,0.4,0.05,0.6,0.05,97,5,0,0,7,0,98,97,-117.12,1660.04,1542.92,0.0006613167258736246
53,0,0,53,0.4,0.05,0.6,0.05,97,5,0,0,8,0,98,97,-102.48,1637.36,1534.8799999999999,0.0004843115177112543
54,0,0,54,0.4,0.05,0.6,0.05,100,5,0,0,8,0,98,100,-107.36,1608.26,1500.9,0.0003506142338070073
55,0,0,55,0.4,0.05,0.6,0.05,100,5,0,0,9,0,99,100,-107.36,1658.0,1550.64,0.00025091333562207735
56,0,0,56,0.4,0.05,0.6,0.05,103,5,0,0,8,0,99,103,-120.78,1725.0,1604.22,0.00017750369584566746
57,0,0,57,0.4,0.05,0.6,0.05,103,5,0,0,9,0,99,103,-107.36,1707.74,1600.38,0.00012413107352295347
58,0,0,58,0.4,0.05,0.6,0.05,103,4,0,0,6,0,95,103,-109.8,1676.8400000000001,1567.0400000000002,8.581102267183576e-05
59,0,0,59,0.4,0.05,0.6,0.05,106,4,0,0,5,0,95,106,-80.52,1569.7200000000003,1489.2000000000003,5.8640153638122916e-05
60,0,0,60,0.4,0.05,0.6,0.05,109,4,0,0,6,0,96,109,-67.1,1532.7599999999998,1465.6599999999999,3.96128944160549e-05
61,0,0,61,0.4,0.05,0.6,0.05,109,4,0,0,7,0,97,109,-80.52,1649.1699999999998,1568.6499999999999,2.6452547839392964e-05
62,0,0,62,0.4,0.05,0.6,0.05,109,4,0,0,9,0,97,109,-85.39999999999999,1616.47,1531.07,1.7461755212766e-05
63,0,0,63,0.4,0.05,0.6,0.05,109,5,0,0,9,0,97,109,-87.84,1563.06,1475.22,1.1394564688155361e-05
64,0,0,64,0.4,0.05,0.6,0.05,112,4,0,0,9,0,96,112,-76.86,1457.33,1380.47,7.350164112153081e-06
65,0,0,65,0.4,0.05,0.6,0.05,115,4,0,0,8,0,95,115,-76.86,1485.1200000000003,1408.2600000000004,4.686901094364005e-06
66,0,0,66,0.4,0.05,0.6,0.05,115,4,0,0,6,0,94,115,-78.08,1559.4,1481.3200000000002,2.9543639616280157e-06
67,0,0,67,0.4,0.05,0.6,0.05,118,4,0,0,7,0,94,118,-58.56,1405.3,1346.74,1.8409061996656112e-06
68,0,0,68,0.4,0.05,0.6,0.05,121,4,0,0,7,0,94,121,-59.779999999999994,1406.56,1346.78,1.1339366146414042e-06
69,0,0,69,0.4,0.05,0.6,0.05,121,4,0,0,6,0,93,121,-59.779999999999994,1442.3199999999997,1382.5399999999997,6.904549580168145e-07
70,0,0,70,0.4,0.05,0.6,0.05,124,4,0,0,5,0,92,124,-51.239999999999995,1361.25,1310.01,4.1559602155399587e-07
71,0,0,71,0.4,0.05,0.6,0.05,127,4,0,0,5,0,92,127,-42.699999999999996,1311.92,1269.22,2.4728448309577755e-07
72,0,0,72,0.4,0.05,0.6,0.05,127,4,0,0,5,0,92,127,-42.699999999999996,1343.6599999999999,1300.9599999999998,1.4544935674652213e-07
73,0,0,73,0.4,0.05,0.6,0.05,130,4,0,0,5,0,92,130,-42.699999999999996,1343.6599999999999,1300.9599999999998,8.456997446036858e-08
74,0,0,74,0.4,0.05,0.6,0.05,133,3,0,0,5,0,91,133,-42.699999999999996,1375.3999999999999,1332.6999999999998,4.860825708855142e-08
75,0,0,75,0.4,0.05,0.6,0.05,136,3,0,0,5,0,91,136,-42.699999999999996,1392.51,1349.81,2.7618071785131424e-08
76,0,0,76,0.4,0.05,0.6,0.05,139,3,0,0,3,0,89,139,-42.699999999999996,1423.92,1381.22,1.5511939928894477e-08
77,0,0,77,0.4,0.05,0.6,0.05,139,3,0,0,3,0,89,139,-25.619999999999997,1269.07,1243.45,8.612482046216628e-09
78,0,0,78,0.4,0.05,0.6,0.05,142,3,0,0,3,0,89,142,-25.619999999999997,1269.07,1243.45,4.726939024418183e-09
79,0,0,79,0.4,0.05,0.6,0.05,142,3,0,0,3,0,89,142,-25.619999999999997,1296.4600000000003,1270.8400000000004,2.5646087865569055e-09
80,0,0,80,0.4,0.05,0.6,0.05,142,3,0,0,3,0,89,142,-25.619999999999997,1296.4600000000003,1270.8400000000004,1.3754718504269896e-09
81,0,0,81,0.4,0.05,0.6,0.05,145,2,0,0,4,0,88,145,-25.619999999999997,1296.4600000000003,1270.8400000000004,7.292421166627553e-10
82,0,0,82,0.4,0.05,0.6,0.05,148,2,0,0,4,0,88,148,-29.28,1264.4,1235.1200000000001,3.8219168503797494e-10
83,0,0,83,0.4,0.05,0.6,0.05,148,2,0,0,4,0,88,148,-29.28,1290.56,1261.28,1.9800683451239847e-10
